city,review_title,reviewer,reviewer_origin,scrapday,postcode,streetaddr,post_date,country,review_comments,score,name
Kuala Lumpur,Good location,thru_my_senses,"Melaka, Malaysia",2016/10/08 22:17:18,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-30,Malaysia,"The superior rooms are OK because they're pretty small but clean enough for the stay. Staying here brings a lot of convenience with the shopping mall right below and lotsa food choices. If there's a need to go downtown KL, you can catch a KTM train ride to KL Sentral without worrying about the traffic jam. The station is adjacent to the hotel.",3,Cititel Mid Valley
Kuala Lumpur,Good location,kenbory,"Kuala Lumpur, Malaysia",2016/10/08 22:17:18,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-25,Malaysia,"Good location if you just want to shop and have a relaxing holiday. Everything is nearby - food, shopping, banking. I had to courier some documents and was delighted that there was DHL as well in betwern gardens and mid valley.Only complain was that the wi-fi was slow in our room.",4,Cititel Mid Valley
Kuala Lumpur,Good shopping centre,SANDRA j,"London, United Kingdom",2016/10/08 22:17:19,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-25,Malaysia,We stayed here for a week and we were given very good rooms. The food is very good but make sure you go early as its always full. The shopping centre was very convenient and there are some good bargains and shops. The ease of it is you don't need to have to take your shopping to a car and back as you only have to walk through to the hotel to your room to unload and return for a good shop again. There are plenty of places to eat in the shopping centre too. We travelled to other places in KL too but I enjoyed the shopping here and also the food. If you want convenience for shopping I would recommend this hotel.,4,Cititel Mid Valley
Kuala Lumpur,Ideal stayover when on Shopping trip,Richie S,"Colombo, Sri Lanka",2016/10/08 22:17:19,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-25,Malaysia,"Good location when on shopping trip as the Mid Valley Mega Mall is next door. Service is pretty good. The room comfort is not great coz the rooms are compact. Very limited storage for clothes.The elevators are being re-done (signs have been put up) & it becomes a absolute rush during normal check in time & also because function rooms are on 5th floor, many non-residents use the lifts adding to the chaos.",3,Cititel Mid Valley
Kuala Lumpur,Disaster,sionggen,Kuala Lumpur,2016/10/08 22:17:19,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-22,Malaysia,"Booked 2 rooms for a night stay. Waited so long for the lift to my rooms.1 room full of cigarette smell. Room very small. Not worth the money spent. Upon check-out, waited almost 30 mins for the lift. So decided to walk down fr. 19th floor. Queue very long. No special counter to check out. Not worth a second visit.",2,Cititel Mid Valley
Kuala Lumpur,"Good for shopper, not good for driving guest.",Jin D,,2016/10/08 22:17:19,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-22,Malaysia,"Shopping mall down the hotel with various type of foods, cinema, hypermarket. However limited car park lot for hotel guest. You have to park in the mall's visitor lot with RM5 per entry at your own cost if hotel car park is full. In addition, hotel WIFI is very slow. Not sure if due to the guests who download huge data which cause it slow.",3,Cititel Mid Valley
Kuala Lumpur,A nice and descent business hotel,Cecille A,,2016/10/08 22:17:19,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-20,Malaysia,"I stayed in his hotel for 5 days in August and I can say its been a pleasant experience. The place is clean , the bathroom smells good, hotel is in the center of Everything specially nice Restos in Mid-valley Megamall. The price is fair too. I just hope they have more breakfast varieties.",4,Cititel Mid Valley
Kuala Lumpur,"Small room, excellent location!",anthonylau83,"Sibu, Malaysia",2016/10/08 22:17:20,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-17,Malaysia,"Room: Superior room is not as spacious as Deluxe Room but still enough for me, my wife and my 3 years old son. Although the room is small but is well equipped with everything. TV, air conditioner, even got ceiling fan! Safe deposit box, small fridge, electric kettle, personal stuff like toothbrush. 2 room cards were provided, great for family.Location: The best part of this hotel is its extremely convenient location which is just a few steps walk to Mid Valley Megamall, when i say a few steps, it's real! You also can access to the high splurge The Gardens Mall which is adjacent to the Mid Valley Megamall, what else you want? These 2 malls is full of shops for you to hanging around. Apart from that, the Mid Valley KTM Station is also within walking distance which you can travel around KL using KTM or LRT. Food / restaurant: Buffet breakfast is not complimentary, pls purchase the breakfast when you booked through the hotel website in order to get 50% discount, otherwise you will have to pay RM40++ per person over the counter. Many choices of food is available, from Asian to Western style.Services: Most of the hotel staff is friendly, helpful and courteous. Nothing to complain about. When i checked in, the receptionist took the initiative to offer me complimentary baby cot for my son which really help my wife and i to have a good sleep at night as we do not have to share the bed with our son. Great job! Complimentary newspapers is also provided everyday, nowadays many hotels do not offer things like this anymore. Another thumbs up!Wi-Fi: As for the free Wi-Fi connection, speed can be improved.The only part i am disappointed is the hotel's air condition. Whether it's in lobby, inside the elevator or on the corridor, i can hardly feel the coldness, or actually no air cond at all. Another minus point is the light inside the elevator is very dark and eyesore. Pls install brighter light. Overall very good experience due to the excellent location. Strongly recommended for those who travelled with small kids or those who want to do shopping. Opt for Deluxe Room for more space.",5,Cititel Mid Valley
Kuala Lumpur,Convenient!,Vintage_lover88,Malaysia,2016/10/08 22:17:20,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-15,Malaysia,"Stayed 1 night during moms & baby expo. Superb convenient, as hotel just next door of midvalley. It's definitely a good choice for those outstation pregnant moms-to-be, who want to visit the baby fair. Basic room, clean & cozy.",4,Cititel Mid Valley
Kuala Lumpur,Well maintained,Robert R,"Penang Island, Malaysia",2016/10/08 22:17:20,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-09,Malaysia,I first stayed here way back when the rooms was renovated. Came back here again for a short stay in the superior room. Room size are quite small and quite old looking. However room is quite well maintained and the bathroom is very clean.,4,Cititel Mid Valley
Kuala Lumpur,"Convenient, clean, great service!",Shanti B,,2016/10/08 22:17:20,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-06,Malaysia,"This hotel was a nice surprise, the price was really reasonable and it was so convenient being above a huge shopping mall. We stayed in a deluxe room which was very spacious and there was room for an extra bed for our young son. As mentioned by other reviewers it is a great option for a 3-star hotel and exceeded my expectations. As for their service, I have been really impressed. About a month after our visit we contacted them to ask about a few computer cables we left behind. I wasn't expecting to really get them back but as we had difficulty replacing one of them I thought I would try. I emailed the hotel and the communications manager quickly responded advising they would look into it. Shortly after the head of housekeeping emailed stating that they had the items. They were more than willing to send them to us. However, as we are traveling back through KL we will return and collect them personally. This type of customer service is so refreshing. It's actions like these that turns a happy customer into a delighted one.",4,Cititel Mid Valley
Kuala Lumpur,Conveniently located Hotel,SurfingWild,"Bandung, Indonesia",2016/10/08 22:17:20,59200,Cititel Mid Valley Lingkaran Syed Putra,2015-09-04,Malaysia,"The hotel is very conveniently located in Mid Valley, one of Kuala Lumpur's famous shopping Malls which is great for shoppers. For a 3-star hotel the standard is really good, better than many other 3-star hotels I have tried elsewhere in KL. The rooms are smaller than average but well equipped and clean. Similarly, the bathroom is small but functional and clean with a shower but no bathtub. The superior room bed was queen size and I slept well. The room has a ceiling fan in addition to an excellent air-con. Internet in the room was free and occasionally fast but usually so slow that I gave up using it.Ask for a city view and hopefully you will be able to see both the Petronas Towers as well as KL Tower as I did.The hotel provides a very good breakfast with a large range including western and Malaysian food. If your booking does not include breakfast then be sure to let the reception know that you want it so that you get the better rate of MYR29. If you turn up at the restaurant without letting reception know then the charge will be MYR45.All in all, this was a good three day stay and I would happily stay here again. I would particularly like to thank Ms. Sophia, the Duty Manager who was very welcoming and professional and who made my stay more smooth.",4,Cititel Mid Valley
