postcode,reviewer,post_date,review_comments,name,reviewer_origin,country,review_title,city,scrapday,score,streetaddr
59200,Chew2013,2015-06-13,Lovely location. Linked to Mega Mall shopping centre for shopping and food. Nice view of surroundings. We were on 19th floor. The breakfast had lots of variety of local and Western food. Didn't get to try out the Gym or swimming pool but they looked great.,The Boulevard-St Giles Premier Hotel,"Sydney, Australia",Malaysia,Great location for shoppers and food,Kuala Lumpur,2016/10/08 22:15:59,4,Mid Valley Expressway
59200,LorainneNg,2015-06-13,"Usually travel for work purposes and this happens to be our company corporate hotel. We are considered lucky as upon check in, they upgraded us to executive suite as the twin sharing and non smoking room is not available. Overall stay is awesome. Breakfast varieties. Location superb as shopping mall is downstairs and taxi stand just next to hotel.",The Boulevard-St Giles Premier Hotel,"Johor, Malaysia",Malaysia,Value for money,Kuala Lumpur,2016/10/08 22:15:59,4,Mid Valley Expressway
59200,Andrew D,2015-06-11,"I am spoilt having come to KL about 200 times for business over 20 years. I usually stay 5* (Hilton KL - see my reviews).This trip, I stayed at StGiles Boulevard for the first time in a few years. It is a little dated, but OK.Because I am spoilt, I couldn't help but compare and, of course, it wasn't a 5*. But it was 4* and met 4* standard. The breakfast buffet was probably a little above standard for the price point.If you have to be in Mid Valley (the shopping is the best in KL), which I was for business, then the Boulevard is pretty good. At about US$100 per night it is OK by KL standards.",The Boulevard-St Giles Premier Hotel,"Singapore River, Singapore",Malaysia,Pretty good for 4*,Kuala Lumpur,2016/10/08 22:15:59,4,Mid Valley Expressway
59200,Vanessa3737,2015-06-07,"Location was really good as connected to shopping mall. Room is ok And staffs are friendly. Business 4 stars hotel. However, the hotel sharing same car park with the shopping mall, hence, for those who intend to drive to there, early arrival are advisable to avoid disappointment as this mall is super pack especially on weekend.",The Boulevard-St Giles Premier Hotel,"Singapore, Singapore",Malaysia,Superb location,Kuala Lumpur,2016/10/08 22:16:00,4,Mid Valley Expressway
59200,karulann,2015-06-04,"Stayed there for a night to attend a meeting the next day. Check in is hassle free and fast. Also the need to use the door pass to be able to take the lift is a security bonus as the hotel is connected to the shopping mall. Room is quite spacious. If you forgot your toothbrush or shaver or need to stitch your clothes no worries there's toothbrush, shaving pack in the bathroom and sewing kit in the drawer.Only the breakfast are lacking to me. The breakfast is good but very limited in varieties.",The Boulevard-St Giles Premier Hotel,"Kota Kinabalu, Malaysia",Malaysia,Recommended Hotel to stay especially for business travelar,Kuala Lumpur,2016/10/08 22:16:00,4,Mid Valley Expressway
59200,AlastorKaze,2015-06-02,"Great service, fast check in. able to fulfill all my request even thou i book just 1 day before my travel. located right beside Mid valley megamall. good for travellers who love to shop, GSC is in the mall as well. Clean room, nice and quiet. Food is great! We ordered our breakfast thru the in-room menu card. But was not given the card again after that order. Portion is big and i assured you its very filling! only 1 downside is the wifi isnt strong enough. inconsistent connectivity with a signal strength of -76dBm. LAN connection is superb so it kinda make it up. This is already my 2nd stay with Boulevard hotel. Both times i got the same room which i simply love it.Hope the next time i go there i can still get the same room again.",The Boulevard-St Giles Premier Hotel,"Singapore, null, Singapore",Malaysia,The hotel you shouldnt miss,Kuala Lumpur,2016/10/08 22:16:00,4,Mid Valley Expressway
59200,Alireza S,2015-05-31,"The hotel is close to Midvalley Shopping mall, and a perfect place for people who like shopping. You can find Cinemas, Money Exchange, and plenty of famous brands there. The check-in process was very fast and efficient. break fast of the hotel was good, room was very clean and with excellent house keeping.",The Boulevard-St Giles Premier Hotel,"Melbourne, Australia",Malaysia,"Excellent place to stay, beside Midvalley shopping Mall",Kuala Lumpur,2016/10/08 22:16:00,5,Mid Valley Expressway
59200,vancouver_11,2015-05-27,"The hotel is located at the Mid-valley MegaMall away from the busy downtown traffic. The traffic around the MegaMall is also quite bad during peak hours and the mall's car park is often full. Howver, there is a LRT train station next to the Mall, so it is convenient for those who wants to get around by train. The hotel itself is quite good, the checkin and check are fast. The hotel is also clean and the breakfast spread is also quite good. The attached MegaMall has all sorts of shops, eateries and cinemas, so if you do not wish to travel in the hot sun or heavy traffic, you can arrange to meet your friends, clients there or have lunch or dinner there too.",The Boulevard-St Giles Premier Hotel,"Coquitlam, Canada",Malaysia,Fairly convenient location away from downtown,Kuala Lumpur,2016/10/08 22:16:00,4,Mid Valley Expressway
59200,melvintan8,2015-05-27,"The hotel limits the use of maximum 2 mobile devices for 'Free' internet use. Quite well furnished and very clean. The staff are friendly and check-in quite efficient. Breakfast which was an option, but I opted-in, food spread was quite lavish.",The Boulevard-St Giles Premier Hotel,"Singapore, Singapore",Malaysia,Relatively high-end hotel housed in 2 MegaMalls,Kuala Lumpur,2016/10/08 22:16:01,3,Mid Valley Expressway
59200,simondo s,2015-05-20,"Hotel is very well located to go to work , hotel is neutral but very convenient near to highway and next to very big shopping center and lot of F&B outlet.Room is decent, wifi quality is average wit only two device that you can connect, good if you are alone, difficult if you are a couple.Then during my check-in I was only offered room with two bed.Breakfast is average. Price paid was 340 RM",The Boulevard-St Giles Premier Hotel,,Malaysia,Convenient Location,Kuala Lumpur,2016/10/08 22:16:01,3,Mid Valley Expressway
59200,MsChipper,2015-05-16,"Stayed here for 2 nights in April for work and because my flight came in early, I managed to reach the hotel before 1pm. However, my room wasn't ready so I was offered the only other room available which was a smoking one. Seeing little choice at the time because I needed to retrieve something from my luggage, I agreed. Unfortunately the smell of smoke was still quite strong in the room, but I guess because they don't air the room and the hotel itself was quite old, the smell is hard to get rid of.Other than that, the room is more or less satisfactory, but the shower in the bathroom has no door, so water does tend to splash outwards, affecting the other areas of the bathroom.WIFI wise, if I recall correctly, only 2 devices can be connected at any one time with the password provided. Admittedly, that's rather disappointing, especially because the WIFI itself wasn't super fast.There's nothing really shiny and new about the place so if you're not expecting much, this is a functional enough hotel.",The Boulevard-St Giles Premier Hotel,Singapore,Malaysia,Average stay - nothing spectacular,Kuala Lumpur,2016/10/08 22:16:01,3,Mid Valley Expressway
59200,iamsuhaini,2015-05-16,"Apart from being connected to the biggest mall, this one is the most affordable. Room was pretty standard, but WiFi isn't free. Breakfast was a good spread but the quality may not meet your expectations. Cititel's breakfast is of better quality. Try book the rooms online under the hotel's own website, as it's usually a lot cheaper.",The Boulevard-St Giles Premier Hotel,"Petaling Jaya, Malaysia",Malaysia,Only if you have a business to be here,Kuala Lumpur,2016/10/08 22:16:01,3,Mid Valley Expressway
59200,Nannoor,2015-05-09,"Stay for 1 night with my 3young kids. Very glad when they able to attend my request for early check-in at 12noon. Stayed in a superior room, room is as standard, has ample space for my 11mos baby to roam around. Love the rainshower. WIFI coverage is good, although i need to sign in everytime we left the room. The breakfast spread is good, a lot of varieties and caters for young kids too. Very convenient for a shopping trip to Midvalley and The Gardens. The only point that im not fond of is the parking space. No dedicated hotel parking space. Hotel guests have to park at the G/H section in Midvalley parking area. So it really depends on your arrival time, if its during peak-hour or weekend, you might not get a parking space. And the parking was charged RM5/flat rate.",The Boulevard-St Giles Premier Hotel,"Kuala Lumpur, Malaysia",Malaysia,Nice short stay,Kuala Lumpur,2016/10/08 22:16:01,4,Mid Valley Expressway
59200,Ong C,2015-05-09,Recently stayed at the hotel for 2 nights:- good location- hotel room was good but need to improve on housekeeping as I spotted flies in the room and bedsheet had yellow stained.- housekeeping does not change pillow case N bed sheet despite the request to make up the room- wifi network should not be limit to 2 devices only- service staff was goodOverall pleasant experience but need to improve on housekeeping.,The Boulevard-St Giles Premier Hotel,,Malaysia,2 night stay,Kuala Lumpur,2016/10/08 22:16:03,4,Mid Valley Expressway
